emp_length,annual_inc,open_acc,cr_history_yrs,grade,home_ownership,purpose,addr_state,loan_status
3,73500.0,2.0,19,C,RENT,major_purchase,VA,1
7,104000.0,6.0,16,A,MORTGAGE,other,CA,1
3,50400.0,22.0,20,B,RENT,other,NY,1
6,67000.0,6.0,22,B,RENT,debt_consolidation,NY,1
8,102000.0,6.0,33,D,MORTGAGE,credit_card,TX,1
4,75000.0,7.0,16,B,MORTGAGE,credit_card,CA,1
10,110000.0,10.0,18,B,MORTGAGE,debt_consolidation,MI,1
5,84000.0,10.0,20,A,RENT,car,NV,1
2,85000.0,7.0,25,C,RENT,medical,CA,1
5,129996.0,8.0,34,A,MORTGAGE,car,OR,1
2,64000.0,13.0,13,C,RENT,debt_consolidation,DE,1
2,32000.0,5.0,20,B,RENT,debt_consolidation,NY,1
10,74600.0,9.0,32,B,RENT,debt_consolidation,MA,1
3,74064.0,7.0,16,B,RENT,debt_consolidation,CA,1
2,40000.0,5.0,14,B,RENT,wedding,MD,1
1,65000.0,5.0,11,B,RENT,debt_consolidation,NY,1
10,65000.0,4.0,14,C,RENT,debt_consolidation,PA,1
7,54996.0,7.0,13,E,RENT,debt_consolidation,NY,1
2,69000.0,8.0,24,A,RENT,other,TX,1
10,60000.0,6.0,20,D,OWN,major_purchase,NJ,0
2,73500.0,12.0,14,F,RENT,small_business,CA,0
1,53200.0,9.0,22,B,MORTGAGE,credit_card,FL,1
1,72000.0,17.0,19,A,RENT,debt_consolidation,CA,1
6,38400.0,8.0,12,B,RENT,debt_consolidation,VA,1
0,60000.0,10.0,37,A,RENT,debt_consolidation,CA,1
6,45000.0,6.0,19,B,RENT,debt_consolidation,CA,1
7,26496.0,9.0,14,B,OWN,debt_consolidation,AR,1
2,60000.0,4.0,22,B,MORTGAGE,major_purchase,FL,1
10,98000.0,12.0,39,A,MORTGAGE,renewable_energy,TX,1
4,19200.0,2.0,15,C,RENT,debt_consolidation,MN,1
1,100000.0,6.0,21,A,RENT,debt_consolidation,CA,1
1,50000.0,8.0,14,E,RENT,small_business,WA,1
1,80000.0,7.0,18,B,RENT,home_improvement,VA,1
1,19200.0,6.0,23,C,OWN,debt_consolidation,MA,1
1,93000.0,7.0,25,B,MORTGAGE,debt_consolidation,MI,1
6,52992.0,8.0,23,A,RENT,debt_consolidation,MA,1
10,200000.0,16.0,25,A,MORTGAGE,home_improvement,AZ,1
5,58000.0,9.0,15,A,RENT,credit_card,CA,1
2,90000.0,14.0,20,D,RENT,debt_consolidation,TX,1
4,90000.0,12.0,23,D,RENT,debt_consolidation,PA,1
10,72000.0,7.0,16,F,RENT,debt_consolidation,HI,1
8,72000.0,2.0,18,B,RENT,medical,CA,1
3,57750.0,13.0,14,A,RENT,debt_consolidation,NC,1
2,55000.0,12.0,13,C,RENT,small_business,NJ,1
7,43000.0,12.0,17,C,MORTGAGE,credit_card,VA,1
8,101000.0,8.0,21,A,MORTGAGE,home_improvement,MO,1
6,49000.0,19.0,51,B,OWN,debt_consolidation,NY,1
10,38000.0,3.0,20,E,OWN,credit_card,GA,1
4,95000.0,8.0,28,A,RENT,other,NY,1
3,50000.0,3.0,16,C,OWN,credit_card,OH,1
10,60000.0,10.0,19,B,MORTGAGE,debt_consolidation,MO,1
3,175000.0,11.0,16,B,RENT,wedding,CA,1
5,75000.0,11.0,18,A,RENT,other,NY,1
4,38004.0,13.0,12,B,RENT,debt_consolidation,NY,1
4,56000.0,9.0,18,C,MORTGAGE,credit_card,MO,1
3,66000.0,12.0,32,F,OWN,debt_consolidation,TX,1
4,43000.0,14.0,21,B,MORTGAGE,debt_consolidation,AZ,1
4,120000.0,8.0,11,C,RENT,small_business,CA,1
1,30000.0,2.0,14,A,RENT,debt_consolidation,CA,1
0,54000.0,14.0,21,E,MORTGAGE,debt_consolidation,WV,1
7,63800.0,7.0,21,B,RENT,wedding,VA,1
2,27000.0,11.0,11,D,OWN,other,NJ,1
5,65000.0,9.0,11,D,MORTGAGE,credit_card,VA,1
6,42996.0,10.0,18,B,MORTGAGE,home_improvement,SC,1
1,65000.0,3.0,17,B,MORTGAGE,debt_consolidation,CO,1
1,56964.0,7.0,20,A,MORTGAGE,home_improvement,NV,0
6,45000.0,10.0,12,A,MORTGAGE,major_purchase,FL,1
1,53000.0,10.0,19,D,RENT,debt_consolidation,MD,0
10,65000.0,6.0,16,D,RENT,debt_consolidation,CA,0
1,40000.0,5.0,41,A,RENT,debt_consolidation,TX,1
3,48000.0,7.0,16,C,RENT,major_purchase,CA,1
8,115000.0,14.0,29,E,MORTGAGE,debt_consolidation,TX,1
0,27600.0,5.0,11,B,RENT,moving,NY,0
3,24240.0,3.0,18,B,RENT,major_purchase,AZ,1
10,60000.0,16.0,37,B,MORTGAGE,debt_consolidation,FL,1
2,39996.0,5.0,15,B,RENT,debt_consolidation,MD,1
10,63996.0,11.0,28,E,MORTGAGE,debt_consolidation,NY,1
1,41196.0,4.0,10,C,OWN,debt_consolidation,FL,0
2,65000.0,2.0,12,B,RENT,credit_card,CA,1
10,69500.0,11.0,23,C,MORTGAGE,debt_consolidation,TX,1
4,50000.0,10.0,43,A,RENT,debt_consolidation,CT,1
3,55000.0,13.0,17,C,MORTGAGE,credit_card,AZ,1
7,24000.0,8.0,17,A,RENT,debt_consolidation,WA,1
8,113000.0,18.0,23,B,MORTGAGE,debt_consolidation,IL,1
1,45000.0,9.0,23,D,MORTGAGE,small_business,IL,1
10,480000.0,17.0,29,D,MORTGAGE,home_improvement,RI,1
2,82000.0,8.0,20,B,RENT,debt_consolidation,CA,1
2,93500.0,15.0,19,E,RENT,debt_consolidation,CA,0
10,65000.0,30.0,31,F,MORTGAGE,debt_consolidation,OH,1
2,44000.0,8.0,36,A,MORTGAGE,medical,CA,1
3,39000.0,10.0,25,B,RENT,moving,TX,1
1,40000.0,5.0,12,C,MORTGAGE,debt_consolidation,UT,1
10,75000.0,13.0,23,C,MORTGAGE,debt_consolidation,NY,1
0,62236.0,5.0,16,B,OWN,home_improvement,TX,1
10,52416.0,6.0,19,B,RENT,car,CA,1
5,110000.0,11.0,24,B,MORTGAGE,vacation,CT,1
6,30000.0,9.0,17,C,MORTGAGE,debt_consolidation,MI,1
10,120000.0,16.0,25,B,MORTGAGE,debt_consolidation,CT,1
10,66000.0,4.0,26,E,MORTGAGE,debt_consolidation,PA,1
7,78000.0,10.0,23,D,MORTGAGE,credit_card,FL,0
1,76000.0,12.0,23,B,MORTGAGE,debt_consolidation,TX,1
6,70000.0,10.0,22,C,RENT,debt_consolidation,CA,1
10,84000.0,8.0,25,B,RENT,debt_consolidation,CA,1
4,50400.0,8.0,17,A,RENT,car,CA,0
10,150000.0,10.0,26,B,MORTGAGE,debt_consolidation,CO,1
1,105500.0,12.0,18,A,RENT,debt_consolidation,CA,1
3,60000.0,6.0,17,A,MORTGAGE,home_improvement,PA,1
10,60000.0,4.0,24,D,RENT,small_business,OR,0
5,38400.0,4.0,17,C,OWN,debt_consolidation,OK,1
1,64200.0,7.0,13,B,RENT,debt_consolidation,NY,1
1,86400.0,6.0,19,C,RENT,wedding,NY,1
7,79000.0,4.0,19,B,RENT,debt_consolidation,NY,1
3,75996.0,12.0,18,E,RENT,debt_consolidation,NJ,1
10,115000.0,10.0,41,B,MORTGAGE,debt_consolidation,OR,1
0,20688.0,5.0,16,A,RENT,debt_consolidation,CA,1
4,72780.0,8.0,12,F,RENT,other,GA,0
6,75000.0,10.0,24,A,MORTGAGE,wedding,MA,1
0,110000.0,9.0,20,E,RENT,small_business,CA,1
1,68000.0,13.0,30,B,RENT,car,NC,1
10,38000.0,9.0,34,A,OWN,debt_consolidation,OH,1
2,200000.0,11.0,26,A,MORTGAGE,car,MO,1
1,102000.0,18.0,13,D,RENT,debt_consolidation,CA,1
10,86400.0,10.0,16,D,RENT,car,CA,0
7,55000.0,15.0,44,A,OWN,other,MA,1
4,42000.0,4.0,11,E,RENT,debt_consolidation,NC,0
1,38400.0,9.0,13,D,RENT,debt_consolidation,CA,1
1,285000.0,15.0,24,C,MORTGAGE,major_purchase,MD,1
1,45500.0,11.0,13,A,RENT,debt_consolidation,HI,1
2,39000.0,2.0,13,F,RENT,other,IL,1
2,52000.0,9.0,22,C,RENT,debt_consolidation,CA,1
2,80500.0,9.0,19,B,MORTGAGE,debt_consolidation,SC,1
5,103000.0,11.0,27,A,MORTGAGE,debt_consolidation,MO,1
10,60000.0,15.0,19,B,MORTGAGE,debt_consolidation,PA,1
2,130000.0,9.0,17,D,MORTGAGE,medical,AR,1
1,22800.0,7.0,11,A,RENT,car,SD,1
10,45000.0,16.0,19,A,RENT,major_purchase,NY,1
2,44000.0,4.0,13,E,RENT,home_improvement,CO,1
9,58000.0,4.0,20,B,MORTGAGE,debt_consolidation,HI,1
10,67000.0,8.0,24,E,OWN,debt_consolidation,GA,1
3,56000.0,11.0,22,B,MORTGAGE,moving,FL,1
3,62000.0,9.0,15,C,MORTGAGE,home_improvement,NC,1
4,42000.0,14.0,21,A,RENT,home_improvement,FL,1
10,70000.0,7.0,18,B,MORTGAGE,other,CO,1
8,85000.0,12.0,21,D,MORTGAGE,other,AL,1
0,54000.0,6.0,27,B,MORTGAGE,home_improvement,MI,1
4,90000.0,7.0,17,A,RENT,debt_consolidation,NY,1
4,21600.0,5.0,14,A,RENT,major_purchase,MI,1
9,165500.0,9.0,16,C,MORTGAGE,small_business,MN,1
1,10560.0,8.0,11,B,RENT,credit_card,CA,1
6,100000.0,13.0,20,A,RENT,debt_consolidation,TX,1
10,82000.0,5.0,16,C,MORTGAGE,debt_consolidation,NY,1
1,65000.0,13.0,29,D,MORTGAGE,debt_consolidation,TX,1
7,42224.0,8.0,25,A,RENT,major_purchase,OR,1
10,135000.0,10.0,24,B,MORTGAGE,home_improvement,CA,1
3,97333.0,20.0,21,A,OWN,home_improvement,VA,1
4,58800.0,11.0,20,B,RENT,other,CA,0
10,47820.0,15.0,38,A,OWN,debt_consolidation,NC,1
1,15523.0,11.0,14,A,OWN,credit_card,TX,1
7,46800.0,5.0,22,B,RENT,debt_consolidation,OH,1
5,190300.0,13.0,37,A,MORTGAGE,other,TX,1
10,45000.0,6.0,17,A,MORTGAGE,other,WA,1
1,36396.0,31.0,22,F,MORTGAGE,debt_consolidation,OH,1
3,122880.0,16.0,16,A,MORTGAGE,debt_consolidation,NJ,1
3,35000.0,12.0,16,B,MORTGAGE,credit_card,MO,1
5,90000.0,3.0,23,D,RENT,debt_consolidation,NY,1
1,68496.0,7.0,19,B,MORTGAGE,major_purchase,AZ,1
10,36000.0,5.0,13,C,RENT,other,TX,0
1,65000.0,13.0,18,B,RENT,debt_consolidation,MD,1
8,125000.0,7.0,32,D,MORTGAGE,debt_consolidation,GA,1
5,55000.0,15.0,18,C,OWN,credit_card,OH,1
10,85000.0,14.0,18,C,MORTGAGE,small_business,NY,1
4,60000.0,15.0,19,C,MORTGAGE,other,MO,1
10,65000.0,9.0,19,E,MORTGAGE,debt_consolidation,KY,0
1,21600.0,12.0,18,C,RENT,wedding,IL,1
4,47160.0,10.0,17,C,RENT,debt_consolidation,CT,1
4,145000.0,10.0,23,B,MORTGAGE,debt_consolidation,NJ,1
4,77280.0,4.0,18,D,RENT,debt_consolidation,FL,1
1,66000.0,9.0,18,D,MORTGAGE,debt_consolidation,LA,1
10,90000.0,10.0,22,B,MORTGAGE,debt_consolidation,NY,0
1,67000.0,9.0,23,A,RENT,major_purchase,CA,1
7,95000.0,2.0,13,B,RENT,debt_consolidation,AZ,1
10,70000.0,8.0,24,A,MORTGAGE,credit_card,CA,0
1,57000.0,7.0,21,B,MORTGAGE,home_improvement,CA,0
5,65000.0,7.0,20,A,MORTGAGE,major_purchase,MO,1
8,65000.0,15.0,24,A,RENT,debt_consolidation,TX,1
5,59000.0,6.0,24,A,MORTGAGE,debt_consolidation,NC,1
1,20000.0,3.0,16,A,RENT,debt_consolidation,GA,1
1,51996.0,4.0,18,D,RENT,other,CT,0
1,45000.0,8.0,15,A,OWN,debt_consolidation,CA,1
10,65000.0,12.0,34,F,MORTGAGE,debt_consolidation,NV,1
2,75000.0,9.0,18,B,RENT,debt_consolidation,MA,1
10,160549.0,12.0,44,B,RENT,other,CA,1
3,63177.0,19.0,19,A,MORTGAGE,debt_consolidation,CA,1
3,35004.0,5.0,21,C,RENT,other,NJ,1
2,71000.0,7.0,18,A,MORTGAGE,debt_consolidation,IL,1
4,140000.0,14.0,17,A,MORTGAGE,other,IL,1
5,57000.0,6.0,19,B,MORTGAGE,debt_consolidation,AL,1
1,25104.0,5.0,11,D,OWN,debt_consolidation,TX,1
6,61000.0,13.0,19,C,MORTGAGE,wedding,PA,1
6,45600.0,6.0,14,A,MORTGAGE,vacation,CO,1
10,60000.0,6.0,28,B,MORTGAGE,other,VA,1
8,70000.0,10.0,18,A,MORTGAGE,credit_card,MD,1
6,57400.0,10.0,19,A,MORTGAGE,credit_card,AL,1
1,28800.0,7.0,11,B,MORTGAGE,debt_consolidation,SC,1
10,48000.0,14.0,20,B,OWN,debt_consolidation,LA,1
3,44966.0,6.0,20,A,RENT,debt_consolidation,WA,1
6,187000.0,10.0,24,C,MORTGAGE,small_business,AZ,1
2,30000.0,18.0,15,A,RENT,small_business,AL,1
3,63000.0,6.0,18,C,RENT,debt_consolidation,AZ,1
3,53500.0,20.0,18,C,MORTGAGE,debt_consolidation,OH,1
10,49200.0,12.0,26,C,OWN,house,SD,1
4,37000.0,4.0,25,D,RENT,major_purchase,NY,0
6,50000.0,8.0,29,A,MORTGAGE,debt_consolidation,NJ,0
8,108900.0,14.0,19,C,MORTGAGE,debt_consolidation,IL,0
1,51000.0,7.0,18,A,MORTGAGE,car,TX,1
2,92000.0,10.0,17,E,RENT,debt_consolidation,NJ,0
4,35000.0,9.0,12,C,RENT,small_business,CA,1
1,50000.0,12.0,16,B,OWN,house,OH,1
4,59496.0,10.0,18,C,RENT,other,NY,1
5,60000.0,8.0,13,E,RENT,debt_consolidation,GA,1
6,67600.0,19.0,19,B,MORTGAGE,debt_consolidation,MD,1
2,34000.0,8.0,11,A,MORTGAGE,small_business,SC,1
8,55000.0,9.0,21,D,MORTGAGE,wedding,OH,1
2,83199.96,13.0,40,A,MORTGAGE,debt_consolidation,CA,1
6,47000.0,12.0,21,A,MORTGAGE,debt_consolidation,PA,1
10,66901.0,8.0,28,C,MORTGAGE,debt_consolidation,CA,1
10,80490.0,5.0,35,B,RENT,vacation,CA,1
3,47500.0,14.0,27,B,MORTGAGE,debt_consolidation,TX,1
1,50000.0,4.0,11,F,RENT,other,NJ,1
3,119000.0,12.0,16,B,RENT,credit_card,CA,1
3,80000.0,6.0,13,D,MORTGAGE,house,MI,1
9,85000.0,4.0,21,C,RENT,small_business,NV,1
10,89196.0,17.0,19,D,RENT,debt_consolidation,CA,1
10,100000.0,7.0,21,B,MORTGAGE,debt_consolidation,NJ,1
6,170000.0,12.0,18,A,MORTGAGE,debt_consolidation,LA,1
6,38450.0,11.0,21,A,MORTGAGE,debt_consolidation,IL,1
3,38000.0,12.0,39,C,RENT,debt_consolidation,TX,1
7,49000.0,7.0,16,D,RENT,debt_consolidation,CA,1
1,38400.0,9.0,29,A,RENT,credit_card,CA,1
8,35500.0,17.0,17,A,MORTGAGE,debt_consolidation,VA,1
5,65000.0,9.0,19,B,MORTGAGE,debt_consolidation,CA,1
2,8472.0,3.0,22,A,RENT,small_business,PA,1
5,33888.0,9.0,21,A,MORTGAGE,credit_card,GA,1
10,41000.0,8.0,18,C,RENT,debt_consolidation,NY,1
4,58000.0,6.0,21,C,RENT,car,CO,1
10,57000.0,18.0,26,A,MORTGAGE,debt_consolidation,OH,1
4,48000.0,10.0,22,B,MORTGAGE,home_improvement,PA,1
1,60000.0,14.0,13,E,RENT,small_business,PA,1
4,40404.0,5.0,27,A,RENT,debt_consolidation,NY,1
4,80000.0,9.0,17,A,RENT,debt_consolidation,FL,1
5,62000.0,10.0,22,A,RENT,debt_consolidation,AZ,1
7,37800.0,7.0,27,B,MORTGAGE,debt_consolidation,TX,1
3,82000.0,6.0,17,G,RENT,other,MA,1
10,135000.0,15.0,30,B,OWN,debt_consolidation,MO,1
6,65000.0,6.0,13,D,OWN,debt_consolidation,NJ,1
1,41000.0,14.0,16,B,MORTGAGE,home_improvement,AL,1
3,12000.0,3.0,16,B,RENT,debt_consolidation,CA,0
10,56400.0,11.0,25,D,RENT,debt_consolidation,MO,1
10,135000.0,10.0,28,D,MORTGAGE,debt_consolidation,CA,1
6,65000.0,10.0,20,A,MORTGAGE,debt_consolidation,IL,1
10,93600.0,8.0,18,C,RENT,credit_card,OH,1
7,50000.0,5.0,18,D,RENT,debt_consolidation,FL,1
10,65000.0,13.0,32,B,MORTGAGE,small_business,CA,1
10,78500.0,7.0,40,A,MORTGAGE,other,NY,1
6,70000.0,7.0,22,A,MORTGAGE,home_improvement,MN,1
5,60000.0,16.0,20,A,MORTGAGE,debt_consolidation,CT,1
4,30000.0,5.0,18,C,RENT,debt_consolidation,TX,1
5,118000.0,21.0,21,A,RENT,other,VA,1
2,200000.0,16.0,13,C,MORTGAGE,small_business,FL,1
7,31200.0,4.0,11,D,RENT,other,CA,1
2,41000.0,5.0,18,C,RENT,credit_card,TX,1
2,31000.0,11.0,10,C,RENT,wedding,MI,1
10,90000.0,4.0,32,E,MORTGAGE,debt_consolidation,OH,1
1,54000.0,7.0,19,A,MORTGAGE,debt_consolidation,MN,0
1,186000.0,15.0,27,B,MORTGAGE,credit_card,NC,1
3,55000.0,6.0,19,A,MORTGAGE,other,TX,1
2,67000.0,14.0,21,B,RENT,credit_card,CO,1
7,30000.0,5.0,17,E,RENT,home_improvement,NY,1
2,36000.0,7.0,16,C,RENT,moving,CA,1
6,40000.0,9.0,12,A,OWN,debt_consolidation,AL,1
1,69000.0,7.0,20,E,OWN,debt_consolidation,MO,1
5,38400.0,5.0,15,C,RENT,medical,AR,1
2,65000.0,8.0,14,E,RENT,debt_consolidation,NY,1
10,73200.0,9.0,23,D,MORTGAGE,debt_consolidation,VA,0
4,33804.0,6.0,11,D,RENT,other,MO,0
1,150000.0,10.0,18,A,MORTGAGE,credit_card,TX,1
1,50000.0,9.0,17,C,RENT,other,NY,1
3,192000.0,5.0,17,B,RENT,medical,NY,1
5,60000.0,9.0,13,A,MORTGAGE,major_purchase,AZ,1
5,65000.0,8.0,23,A,MORTGAGE,credit_card,IL,1
1,26400.0,13.0,16,B,RENT,debt_consolidation,MI,0
10,48383.0,13.0,22,C,MORTGAGE,debt_consolidation,NC,1
10,58000.0,9.0,32,D,MORTGAGE,debt_consolidation,WA,1
9,62000.0,21.0,19,C,RENT,credit_card,OH,1
3,120000.0,14.0,26,A,MORTGAGE,home_improvement,OH,1
10,69610.0,15.0,18,C,MORTGAGE,debt_consolidation,VA,1
1,59126.0,12.0,14,D,RENT,credit_card,DC,1
4,92000.0,4.0,30,B,RENT,debt_consolidation,NM,0
3,61200.0,12.0,18,A,RENT,debt_consolidation,NY,1
10,45000.0,8.0,23,B,MORTGAGE,credit_card,CA,0
10,138600.0,21.0,38,C,MORTGAGE,debt_consolidation,VA,1
8,157544.0,17.0,14,C,MORTGAGE,debt_consolidation,TX,1
10,62400.0,19.0,54,A,MORTGAGE,major_purchase,WI,1
4,94940.0,8.0,22,A,MORTGAGE,vacation,FL,1
2,25000.0,6.0,12,B,RENT,debt_consolidation,CA,1
10,56700.0,5.0,29,A,MORTGAGE,debt_consolidation,NM,1
1,60000.0,10.0,19,B,MORTGAGE,debt_consolidation,TX,1
2,370008.0,9.0,27,B,MORTGAGE,debt_consolidation,NJ,1
9,105000.0,7.0,25,E,MORTGAGE,debt_consolidation,TX,1
10,60000.0,14.0,35,A,MORTGAGE,wedding,MA,0
8,85000.0,9.0,22,A,MORTGAGE,debt_consolidation,AZ,1
2,65000.0,14.0,48,C,RENT,small_business,CA,0
10,98000.0,17.0,22,B,MORTGAGE,car,AR,1
7,42000.0,11.0,24,B,MORTGAGE,debt_consolidation,WV,1
1,84996.0,8.0,20,C,RENT,debt_consolidation,OR,0
0,94342.0,6.0,25,B,MORTGAGE,debt_consolidation,CA,1
4,45000.0,9.0,30,A,MORTGAGE,debt_consolidation,TX,1
7,56000.0,15.0,31,A,MORTGAGE,debt_consolidation,MA,1
10,63000.0,11.0,26,A,MORTGAGE,credit_card,LA,1
3,38000.0,19.0,14,C,RENT,debt_consolidation,NY,1
6,65000.0,7.0,28,D,MORTGAGE,debt_consolidation,FL,0
5,38000.0,8.0,14,B,MORTGAGE,small_business,NC,1
1,30000.0,17.0,18,B,RENT,credit_card,FL,1
4,56000.0,17.0,20,B,RENT,moving,CA,1
3,90000.0,14.0,20,D,MORTGAGE,small_business,OH,1
2,125000.0,21.0,22,F,MORTGAGE,debt_consolidation,NY,1
5,60000.0,3.0,18,D,RENT,medical,NY,0
10,250000.0,13.0,29,A,MORTGAGE,debt_consolidation,RI,1
3,120000.0,9.0,14,F,RENT,debt_consolidation,MD,0
5,50000.0,9.0,12,A,OWN,debt_consolidation,FL,0
1,127000.0,10.0,24,E,MORTGAGE,debt_consolidation,NJ,0
5,20000.0,12.0,15,A,RENT,debt_consolidation,OH,1
3,50052.0,3.0,13,D,RENT,debt_consolidation,NY,1
6,66000.0,10.0,19,D,MORTGAGE,debt_consolidation,MD,1
5,130000.0,11.0,24,A,MORTGAGE,home_improvement,FL,1
2,42504.0,11.0,13,B,RENT,debt_consolidation,VA,1
1,30000.0,8.0,10,F,RENT,debt_consolidation,CA,1
3,28800.0,2.0,17,B,OWN,other,AL,1
5,83000.0,6.0,15,F,RENT,major_purchase,CA,1
1,131000.0,12.0,21,A,RENT,wedding,CA,1
5,112224.0,11.0,27,A,MORTGAGE,debt_consolidation,VA,1
8,50000.0,7.0,17,B,MORTGAGE,wedding,AZ,0
8,157000.0,12.0,21,A,MORTGAGE,small_business,IL,1
4,75996.0,20.0,23,D,MORTGAGE,debt_consolidation,TX,1
5,77000.0,28.0,22,F,MORTGAGE,debt_consolidation,NJ,0
2,46704.0,10.0,12,B,RENT,debt_consolidation,GA,1
4,55000.0,3.0,18,E,MORTGAGE,small_business,IL,0
1,32000.0,9.0,17,B,RENT,credit_card,MO,1
10,66000.0,6.0,24,B,RENT,debt_consolidation,OK,0
8,65000.0,12.0,24,A,MORTGAGE,home_improvement,CT,1
10,70000.0,16.0,45,B,RENT,debt_consolidation,NY,1
3,52000.0,12.0,17,D,RENT,debt_consolidation,CA,1
1,34800.0,3.0,19,B,RENT,debt_consolidation,CA,0
2,80000.0,5.0,25,A,MORTGAGE,major_purchase,TX,1
4,28800.0,7.0,13,A,RENT,other,CA,1
3,41520.0,2.0,14,E,RENT,debt_consolidation,FL,1
6,105000.0,15.0,24,A,RENT,debt_consolidation,TX,1
3,258000.0,14.0,29,A,MORTGAGE,small_business,CA,1
1,42000.0,11.0,16,A,MORTGAGE,debt_consolidation,CA,1
10,225000.0,10.0,21,D,MORTGAGE,wedding,OH,1
1,37000.0,3.0,16,G,RENT,debt_consolidation,SC,0
1,42000.0,10.0,12,B,RENT,other,IL,1
3,120000.0,16.0,30,B,MORTGAGE,medical,OK,1
1,81600.0,14.0,26,B,MORTGAGE,credit_card,TX,1
10,108000.0,16.0,18,B,MORTGAGE,major_purchase,CA,1
2,36000.0,14.0,32,B,MORTGAGE,debt_consolidation,AZ,0
0,52872.0,14.0,19,C,RENT,debt_consolidation,CA,1
4,53800.0,8.0,19,B,MORTGAGE,debt_consolidation,NC,1
1,36000.0,4.0,17,C,RENT,debt_consolidation,CA,1
2,35000.0,4.0,40,B,MORTGAGE,debt_consolidation,GA,1
1,27000.0,4.0,14,B,OWN,home_improvement,GA,0
10,120000.0,11.0,21,B,MORTGAGE,debt_consolidation,NJ,1
1,18000.0,6.0,12,B,RENT,other,FL,1
10,163008.0,8.0,32,C,MORTGAGE,major_purchase,FL,1
0,65000.0,12.0,26,B,MORTGAGE,debt_consolidation,MA,1
10,103000.0,10.0,34,C,OWN,small_business,FL,0
4,72000.0,10.0,27,D,RENT,debt_consolidation,CA,1
6,49000.0,9.0,15,A,MORTGAGE,credit_card,CA,1
10,44582.0,4.0,26,A,MORTGAGE,debt_consolidation,GA,1
2,65000.0,11.0,12,C,RENT,debt_consolidation,IL,1
3,34500.0,6.0,39,D,RENT,debt_consolidation,NY,1
3,65000.0,11.0,22,B,RENT,medical,NJ,1
8,75000.0,5.0,21,C,MORTGAGE,other,IL,1
3,123000.0,3.0,30,B,MORTGAGE,debt_consolidation,MD,1
1,68000.0,4.0,21,B,MORTGAGE,home_improvement,CA,1
8,32400.0,4.0,30,A,RENT,debt_consolidation,VT,1
1,48000.0,8.0,21,B,OWN,debt_consolidation,TX,1
1,118000.0,5.0,25,B,MORTGAGE,credit_card,CA,1
0,28800.0,6.0,31,A,MORTGAGE,debt_consolidation,VA,1
3,46000.0,13.0,16,B,MORTGAGE,debt_consolidation,MI,1
3,27800.0,9.0,14,A,RENT,credit_card,AL,1
2,63000.0,14.0,18,E,OWN,debt_consolidation,SC,1
10,55000.0,7.0,22,D,MORTGAGE,credit_card,IL,1
3,73000.0,6.0,22,B,MORTGAGE,major_purchase,MD,1
10,70000.0,26.0,31,E,MORTGAGE,debt_consolidation,NC,1
10,104000.0,6.0,18,E,MORTGAGE,debt_consolidation,NY,1
8,104000.0,8.0,17,E,RENT,wedding,NY,1
2,32000.0,7.0,17,C,MORTGAGE,debt_consolidation,KY,1
3,130000.0,12.0,20,B,RENT,wedding,CA,1
10,39000.0,4.0,18,D,RENT,other,IL,1
10,40000.0,6.0,28,B,RENT,other,PA,1
10,75000.0,11.0,20,E,RENT,debt_consolidation,IL,1
0,48000.0,4.0,29,B,MORTGAGE,vacation,NJ,1
7,54000.0,9.0,13,A,MORTGAGE,debt_consolidation,CT,1
4,135000.0,13.0,27,A,MORTGAGE,debt_consolidation,CA,1
4,40896.0,4.0,20,C,MORTGAGE,debt_consolidation,NC,1
1,58000.0,6.0,13,B,MORTGAGE,major_purchase,TX,1
6,90000.0,10.0,17,B,MORTGAGE,debt_consolidation,RI,0
5,39750.0,5.0,13,A,RENT,credit_card,MA,1
1,24000.0,7.0,14,E,RENT,debt_consolidation,OR,0
4,50004.0,7.0,14,C,MORTGAGE,other,KS,1
3,57500.0,10.0,23,C,RENT,moving,FL,1
2,80000.0,7.0,20,C,MORTGAGE,credit_card,IL,0
7,130000.0,17.0,19,D,MORTGAGE,wedding,TX,1
1,39000.0,6.0,20,C,RENT,credit_card,CA,1
1,24000.0,8.0,15,B,RENT,debt_consolidation,WV,1
1,50000.0,4.0,22,B,RENT,debt_consolidation,CA,1
10,300000.0,2.0,44,F,RENT,debt_consolidation,NY,0
7,75000.0,5.0,18,A,MORTGAGE,other,LA,1
9,90000.0,13.0,24,A,MORTGAGE,credit_card,MD,1
3,65000.0,25.0,14,G,RENT,small_business,NC,0
2,225000.0,8.0,21,A,MORTGAGE,home_improvement,NJ,1
8,60000.0,6.0,25,C,RENT,car,VA,1
3,33600.0,6.0,10,C,RENT,major_purchase,NV,1
1,70000.0,8.0,17,A,MORTGAGE,major_purchase,MA,1
10,55000.0,14.0,24,B,RENT,debt_consolidation,PA,1
3,54000.0,16.0,11,D,MORTGAGE,debt_consolidation,VA,0
1,38000.0,4.0,19,A,RENT,debt_consolidation,AZ,1
9,65000.0,8.0,17,A,RENT,major_purchase,FL,1
4,76000.0,10.0,18,A,RENT,debt_consolidation,FL,1
10,31200.0,5.0,17,C,RENT,debt_consolidation,RI,1
1,72252.0,10.0,17,A,MORTGAGE,car,MO,1
7,72000.0,5.0,17,C,RENT,credit_card,TX,1
2,85000.0,10.0,24,C,MORTGAGE,home_improvement,OH,1
4,32000.0,8.0,20,A,MORTGAGE,debt_consolidation,TX,1
